ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-40998,Hoping to hear some serious @DonnieTrumpet tonight,sadness,0: no sadness can be inferred,0,Hoping to hear some serious tonight,hoping to hear some serious tonight
2017-En-40871,"@yukkikuma_cos cheer up, luv. your face is alot prettier when you're not frowning. &lt;3",sadness,0: no sadness can be inferred,0,"cheer up, luv. your face is alot prettier when you're not frowning. &lt;3","cheer up, luv. your face is alot prettier when you're not frowning. &lt;3"
2017-En-40684,The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,sadness,0: no sadness can be inferred,0,The pessimist complains about the wind; the optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\nIGNITE,the pessimist complains about the wind; the optimist expects it to change; the realist adjusts the sails.' - william arthur ward\nignite
2017-En-41458,the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.👽,sadness,2: moderate amount of sadness can be inferred,2,the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.alien,the thing with twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.alien
2017-En-41008,"@LindaFrum sadly, at least 3 more years of this. At what point will even the low info selfie lovers who voted for them say enough is enough",sadness,1: low amount of sadness can be inferred,1,"sadly, at least 3 more years of this. At what point will even the low info selfie lovers who voted for them say enough is enough","sadly, at least 3 more years of this. at what point will even the low info selfie lovers who voted for them say enough is enough"
2017-En-40227,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,sadness,2: moderate amount of sadness can be inferred,2,This is the most grim piece of laughter I was stricken with all day.,this is the most grim piece of laughter i was stricken with all day.
2017-En-40532,"I'm done with your piano, blues playing, smooth talking ass. On to the nexttt",sadness,0: no sadness can be inferred,0,"I'm done with your piano, blues playing, smooth talking ass. On to the nexttt","i'm done with your piano, blues playing, smooth talking ass. on to the nexttt"
2017-En-40972,The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes,sadness,3: high amount of sadness can be inferred,3,The last few weeks have been dreadful. opening up of old wounds. the gossip of others/evil that spill from thier lips melancholy sadnnes,the last few weeks have been dreadful. opening up of old wounds. the gossip of others/evil that spill from thier lips melancholy sadnnes
2017-En-40983,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,sadness,0: no sadness can be inferred,0,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of tracy chapman's 'fast car' at the dayjob
2017-En-40134,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,sadness,3: high amount of sadness can be inferred,3,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' sad ourworld,it's sad when your man leaves work a little bit late and your worst fear is 'oh no!! did he get stopped by the police?!?! ' sad ourworld
2017-En-21324,@rockcock64 cum and despair,sadness,3: high amount of sadness can be inferred,3,cum and despair,cum and despair
2017-En-40645,I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc,sadness,0: no sadness can be inferred,0,I need a syfy series to watch I literally have nothing to watch back to back. I already watched heroes lost jericho fallenskies etc etc,i need a syfy series to watch i literally have nothing to watch back to back. i already watched heroes lost jericho fallenskies etc etc
2017-En-41118,"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...",sadness,0: no sadness can be inferred,0,"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...","gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them..."
2017-En-40395,"@aidanparr haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!",sadness,1: low amount of sadness can be inferred,1,"haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!","haha!! no, sorry was it too grim even for you?! it disturbed me &amp; im starting to lose all trust in twitter generally!!"
2017-En-40191,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable ,sadness,2: moderate amount of sadness can be inferred,2,It's now September and we're still battling a situation that was said to be handled March of this year. this is unacceptable,it's now september and we're still battling a situation that was said to be handled march of this year. this is unacceptable
2017-En-41282,@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ),sadness,1: low amount of sadness can be inferred,1,I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ),i'm so starved for content i'd take it but i'd def pout about it (՟ິͫઘ ՟ິͫ)
2017-En-41439,nooooo. Poor Blue Bell! not again. #sad,sadness,3: high amount of sadness can be inferred,3,nooooo. Poor Blue Bell! not again. sad,nooooo. poor blue bell! not again. sad
2017-En-40349,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,sadness,1: low amount of sadness can be inferred,1,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,thank god she warned me before i walked to that sink cause lord knows i would've been sick to my stomach and would've wanted to sue lbvfs
2017-En-40954,I'm throwing myself straight into American Horror Story so I don't have time to grieve,sadness,2: moderate amount of sadness can be inferred,2,I'm throwing myself straight into American Horror Story so I don't have time to grieve,i'm throwing myself straight into american horror story so i don't have time to grieve
2017-En-41286,That's the old me though #imachildofgod #whatistwerking #sober #married #bye,sadness,1: low amount of sadness can be inferred,1,That's the old me though imachildofgod whatistwerking sober married bye,that's the old me though imachildofgod whatistwerking sober married bye
2017-En-40132,@HutchinsonDave I don't know whether to despair or agitate for a cull.,sadness,3: high amount of sadness can be inferred,3,I don't know whether to despair or agitate for a cull.,i don't know whether to despair or agitate for a cull.
2017-En-40167,I'm honestly upset that they rewarded Nicole 500k. #depressing #paulwasrobbed #rewardhardwork #bitterjury #bb18,sadness,2: moderate amount of sadness can be inferred,2,I'm honestly upset that they rewarded Nicole 500k. depressing paulwasrobbed rewardhardwork bitterjury bb18,i'm honestly upset that they rewarded nicole 500k. depressing paulwasrobbed rewardhardwork bitterjury bb18
2017-En-41106,"But what will complaining, pessimism, regret, and anger get you?",sadness,1: low amount of sadness can be inferred,1,"But what will complaining, pessimism, regret, and anger get you?","but what will complaining, pessimism, regret, and anger get you?"
2017-En-41508,@RealTimBooth I've never been fond of having dark eyes until seeing this share.,sadness,0: no sadness can be inferred,0,I've never been fond of having dark eyes until seeing this share.,i've never been fond of having dark eyes until seeing this share.
2017-En-40996,I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome,sadness,0: no sadness can be inferred,0,I'm wearing yellow today to bring a little sunshine to this gloomy day yourewelcome,i'm wearing yellow today to bring a little sunshine to this gloomy day yourewelcome
